sale_price,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
235000,207,18,18010,113170,115610,NA,W,11858,31,NA,1,1,6,3,2,3,1,5,2,0,3,1,1,2,2,2,2,3,1,1,2,134,1780,2,1,2,NA,NA,NA,STREAMWOOD,60107,3206,0.3855271366188397,0.07236431690580163,0.06768558951965066,0.45321272613849034,0.04242046163443543,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,12.211,87742,FALSE,TRUE,TRUE
457000,203,71,71110,461150,85530,NA,O,3564,115,NA,1,1,4,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,1094,2,1,1,NA,NA,NA,CHICAGO,60618,2723,0.633492471538744,0,0.11274329783327212,0.24017627616599335,0.0271759089239809,14000,Chicago,0,0,6,1,0,1,COONLEY,AMUNDSEN HS,7.496,84844,FALSE,TRUE,TRUE
153500,203,29,29100,152420,21450,NA,T,7800,58,NA,1,1,6,3,1,3,1,5,1,1,3,1,1,NA,NA,2,2,2,1,2,2,0,1021,2,1,1,NA,NA,1,ROLLING MEADOWS,60008,4566,0.7490144546649146,0.01971090670170828,0.04686815593517302,0.16732369689005694,0.03416557161629435,65338,Rolling Meadows,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,ARLINGTON HTS TWNSHP H S 214,9.61,72627,FALSE,TRUE,TRUE
925000,211,73,73120,611910,187500,NA,W,3125,128,4,1,1,14,6,1,3,1,5,2,0,1,4,0,2,NA,2,2,3,1,2,2,0,2844,2,2,2,3,NA,NA,CHICAGO,60657,2885,0.9050259965337956,0.00277296360485268,0.01906412478336221,0.05095320623916811,0.03292894280762565,14000,Chicago,0,0,1,0,0,0,BURLEY,LAKE VIEW HS,7.48,168352,FALSE,TRUE,TRUE
50000,211,77,77091,80920,31430,NA,W,2675,105,2,1,1,5,3,2,3,1,5,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,1718,2,2,2,NA,NA,NA,CHICAGO,60623,1195,0.03263598326359832,0.7146443514644352,0,0.25271966527196654,0,14000,Chicago,0,0,1,0,0,0,CORKERY,INFINITY HS,7.291,25078,FALSE,FALSE,TRUE
198000,234,35,35030,136170,27460,NA,W,8450,51,NA,1,1,5,3,3,1,1,5,2,0,3,1,1,2,NA,2,2,1,1,1,2,0,1080,2,1,4,NA,NA,NA,HANOVER PARK,60133,6551,0.5220577011143337,0.04732101969165013,0.1798198748282705,0.21615020607540833,0.04594718363608609,32746,Hanover Park,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,12.69,79351,FALSE,TRUE,TRUE
227900,204,37,37200,141580,40060,NA,W,10017,38,NA,2,1,8,4,1,3,1,5,2,1,3,2,0,2,2,2,2,3,2,1,2,0,1836,2,1,1,NA,NA,NA,SOUTH HOLLAND,60473,2320,0.10689655172413794,0.8370689655172414,0.01422413793103448,0.0146551724137931,0.04698275862068965,70850,South Holland,0,0,1,0,0,0,SCHOOL DISTRICT  150,THORNTON TOWNSHIP HIGH SCHOOL  205,17.2959375,78841,FALSE,TRUE,TRUE
120000,278,32,32110,82150,28080,GD,W,8640,57,NA,3,1,8,4,2,3,1,5,1,0,3,2,1,2,NA,2,2,3,1,2,2,0,2301,2,1,2,NA,NA,NA,PARK FOREST,60466,3170,0.18675078864353312,0.695583596214511,0,0.00599369085173501,0.1996845425867508,57732,Park Forest,0,0,1,0,0,0,SCHOOL DISTRICT 162,RICH TOWNSHIP HIGH SCHOOL  227,30.06,71744,FALSE,TRUE,TRUE
46279,203,72,72281,97350,20310,NA,O,3125,89,NA,2,1,5,2,1,3,1,5,2,0,3,1,0,2,NA,2,2,7,NA,NA,NA,0,1032,2,1,1,NA,NA,NA,CHICAGO,60620,1794,0.01114827201783723,0.9693422519509476,0,0.01950947603121516,0,14000,Chicago,0,0,1,0,0,0,FOSTER PARK,HARLAN HS,7.162,35086,FALSE,FALSE,TRUE
337000,202,71,71410,236730,53900,NA,W,3850,89,NA,1,1,6,4,1,3,1,5,2,0,1,1,1,NA,NA,2,2,1,1,2,2,0,836,2,1,1,1,NA,NA,CHICAGO,60631,6872,0.8242142025611175,0.02371944121071012,0.01833527357392316,0.11044819557625143,0.04423748544819558,14000,Chicago,0,0,1,0,0,0,ONAHAN,TAFT HS,7.145,74201,FALSE,TRUE,TRUE
302000,295,16,16061,224080,15720,NA,T,3930,44,NA,3,2,8,4,1,3,1,5,1,0,3,2,1,2,2,2,2,3,1,1,2,0,1946,2,1,2,NA,NA,NA,ELK GROVE VILLAGE,60007,4876,0.8474159146841673,2.0508613617719443e-4,0.03035274815422477,0.11853978671041836,0.0034864643150123,23256,Elk Grove Village,0,0,1,0,0,0,SCHOOL DISTRICT C C  59,ARLINGTON HTS TWNSHP H S 214,9.696,65514,FALSE,TRUE,TRUE
199000,202,18,18011,99840,32400,NA,W,7200,63,NA,3,1,5,2,1,1,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,957,2,1,1,NA,NA,NA,ELGIN,60120,8215,0.43700547778454046,0.00998174071819841,0.3004260499087036,0.2424832623250152,0.0202069385270846,23074,Elgin,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,11.432,97420,FALSE,FALSE,TRUE
205000,202,72,72030,112280,36850,NA,W,4095,66,NA,2,1,4,2,1,3,1,5,2,0,3,1,0,2,NA,2,2,2,1,2,2,0,925,2,1,1,NA,NA,NA,CHICAGO,60632,4819,0.08673998754928408,0,0.06640381821954762,0.8468561942311683,0,14000,Chicago,0,0,1,0,0,0,PECK,CURIE HS,6.917,56339,FALSE,TRUE,TRUE
327899,295,35,35101,175640,105190,NA,W,6098,29,NA,1,1,7,3,1,3,1,5,1,1,3,2,1,2,1,2,2,3,1,1,1,0,1646,2,1,2,NA,NA,NA,SCHAUMBURG,60173,5591,0.5383652298336612,0.02199964228223931,0.35646574852441426,0.02504024324807726,0.11178680021463064,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.97,95315,FALSE,TRUE,TRUE
215000,203,38,38013,177850,39900,NA,W,7981,53,NA,1,1,5,3,1,1,1,5,2,0,3,1,1,NA,NA,2,2,1,1,1,2,0,1172,2,1,1,NA,NA,NA,WHEELING,60090,7433,0.3905556302973227,0.01843131979012511,0.18242970536795372,0.40669985201130093,0.00376698506659491,81087,Wheeling,0,1,8,1,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,13.353,59258,FALSE,TRUE,TRUE
180000,211,15,15080,131480,29100,NA,W,4158,70,2,2,1,8,4,3,1,1,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,2507,2,2,2,NA,NA,NA,CICERO,60804,7973,0.16618587733600904,0.01755926251097454,0.01141352063213345,0.8030854132697856,0.0035118525021949,14351,Cicero,0,0,1,0,0,0,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,16.769,44867,FALSE,TRUE,TRUE
255000,234,12,12051,191810,33750,AV,W,9000,44,NA,3,1,8,5,3,1,1,5,1,0,3,2,0,2,NA,2,2,3,2,1,2,210,1939,2,1,4,NA,NA,NA,FLOSSMOOR,60422,5669,0.35791144822720056,0.46004586346798376,0.00970188745810548,0.15628858705239018,0.02645969306756041,26571,Flossmoor,0,0,1,0,0,0,SCHOOL DISTRICT 161,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,17.129,88225,FALSE,TRUE,TRUE
875000,278,23,23150,545160,116250,NA,W,11072,54,NA,3,1,11,7,1,3,1,5,1,1,3,2,1,2,NA,2,2,3,1,2,2,0,3002,2,1,2,NA,NA,NA,WILMETTE,60091,5216,0.7772239263803681,0.00172546012269938,0.17561349693251535,0.01974693251533742,0.04946319018404908,82075,Wilmette,0,0,1,0,0,0,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.808,113299,FALSE,TRUE,TRUE
699000,205,27,27010,378180,80000,NA,W,8000,94,NA,2,1,7,3,1,3,2,5,2,1,2,1,1,2,2,2,2,7,NA,NA,NA,0,2129,2,1,2,3,NA,1,OAK PARK,60302,3989,0.7332664828277764,0.114063675106543,0.02958134870894961,0.04537478064677864,0.13938330408623714,54885,Oak Park,0,0,1,0,0,0,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,12.225,228229,FALSE,FALSE,TRUE
382500,203,38,38032,318930,31350,NA,W,6600,85,NA,3,1,5,3,1,1,2,5,2,0,2,1,1,2,NA,2,2,1,1,1,2,0,1425,2,1,5,1,NA,NA,ARLINGTON HEIGHTS,60005,5739,0.960446070744032,0.00958355114131381,0.02247778358599059,0.00278794215020038,0.00940930475692629,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,10.497,105114,FALSE,TRUE,TRUE
145000,205,70,70030,152530,74400,NA,W,5952,64,NA,2,1,7,4,1,3,1,5,1,0,3,2,1,2,2,2,2,3,2,1,2,0,2096,2,1,2,NA,NA,NA,CHICAGO,60637,1210,0,0.9677685950413224,0,0.01157024793388429,0.02809917355371901,14000,Chicago,0,0,1,0,0,0,TILL,HIRSCH HS,6.786,20500,FALSE,TRUE,TRUE
442000,278,38,38081,364100,70000,AV,T,20000,36,NA,3,1,9,5,3,3,1,5,1,1,3,2,1,2,NA,2,2,3,2,1,2,250,2555,2,1,2,NA,NA,1,PROSPECT HEIGHTS,60070,6430,0.8926905132192846,0.0104199066874028,0.05925349922239502,0.02939346811819595,0.01648522550544323,62016,Prospect Heights,0,0,1,0,0,0,SCHOOL DIST 23 PROSPECT HEIGHTS,ARLINGTON HTS TWNSHP H S 214,10.62,58212,FALSE,TRUE,TRUE
27000,203,37,37121,51700,15290,NA,O,6118,53,NA,2,1,6,3,3,1,1,5,1,0,3,1,1,2,2,2,2,1,2,1,2,0,1064,2,1,1,NA,NA,NA,MARKHAM,60426,4417,0.01833823862350011,0.803033733303147,0.0126782884310618,0.1614217794883405,0.00905592030790129,47007,Markham,0,0,1,0,0,1,SCHOOL DISTRICT  147,THORNTON TOWNSHIP HIGH SCHOOL  205,27.01,21455,FALSE,TRUE,TRUE
70000,203,12,12021,84300,28990,NA,O,7732,53,NA,3,1,5,3,1,3,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,1077,2,1,1,NA,NA,NA,GLENWOOD,60425,4155,0.21997593261131168,0.6596871239470518,0.00722021660649819,0.08640192539109506,0.05150421179302045,30029,Glenwood,0,0,1,0,0,0,SCHOOL DISTRICT  167,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,21.301,74821,FALSE,TRUE,TRUE
100100,295,22,22050,139350,19910,NA,O,2655,51,NA,3,1,6,3,3,3,1,5,2,0,3,2,0,2,NA,2,2,7,NA,NA,NA,0,1327,2,1,2,NA,NA,NA,DES PLAINES,60016,7258,0.4475062000551116,0.04381372278864701,0.3568476164232571,0.14149903554698265,0.0206668503720033,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.383,60682,FALSE,FALSE,TRUE
250000,207,38,38011,216780,33430,NA,W,7868,45,NA,1,1,7,3,3,3,1,5,1,0,3,1,1,2,2,2,2,1,1,1,2,0,1689,2,1,2,NA,NA,NA,BUFFALO GROVE,60089,5438,0.8140860610518573,0.00257447591026112,0.04817947774917249,0.10573740345715336,0.05590290547995587,09447,Buffalo Grove,0,0,1,0,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,10.355,78125,FALSE,TRUE,TRUE
235000,204,13,13315,198860,35710,NA,W,8928,16,NA,3,1,6,3,1,3,1,5,1,1,3,3,1,2,1,2,2,3,2,1,2,0,2217,2,1,1,NA,NA,NA,OAK FOREST,60452,7647,0.8387602981561396,0.02706943899568458,0.02680789852229632,0.09650843468026678,0.02170785929122531,54638,Oak Forest,0,0,1,0,0,0,SCHOOL DISTRICT C C  146,CONSOLIDATED HIGH SCHOOL  230,12.343,66024,FALSE,TRUE,TRUE
110000,202,20,20060,116930,33750,NA,W,7500,59,NA,2,1,4,2,1,3,1,5,2,0,1,1,0,NA,NA,2,2,2,2,1,2,0,795,2,1,1,3,NA,NA,FRANKLIN PARK,60131,4327,0.46313843309452274,0.00161774901779523,0.05569678761266467,0.46568061012248674,0.02218627224404899,27702,Franklin Park,0,1,1,0,0,0,SCHOOL DISTRICT  83,COMMUNITY HIGH SCHOOL  212,13.6,62014,FALSE,TRUE,TRUE
390000,203,71,71110,347360,88200,AV,W,4200,98,NA,2,5,5,3,1,3,2,5,2,0,2,1,0,NA,NA,2,2,7,NA,NA,NA,0,1354,2,1,1,3,NA,1,CHICAGO,60625,6891,0.5827891452619358,0.02525032651284283,0.08634450732839936,0.26309679291829924,0.07937890001451169,14000,Chicago,0,0,5,1,0,0,BUDLONG,AMUNDSEN HS,7.145,71322,FALSE,FALSE,TRUE
245000,203,26,26010,153830,50850,NA,W,6164,62,NA,3,1,5,2,1,3,1,5,2,0,3,1,0,NA,NA,2,2,1,3,1,2,0,1011,2,1,1,NA,NA,NA,HARWOOD HEIGHTS,60706,5243,0.8094602326912074,0,0.08640091550638947,0.10223154682433722,0.00381460995613198,33435,Harwood Heights,0,0,1,0,0,0,SCHOOL DISTRICT  79,MAINE TOWNSHIP HIGH SCHOOL  207,9.238,69321,FALSE,TRUE,TRUE
1005000,203,25,25260,268190,115360,NA,W,10032,65,NA,3,1,7,4,3,3,1,5,1,0,2,2,0,2,NA,2,2,1,2,1,2,0,1552,2,1,1,3,NA,NA,GLENVIEW,60025,5365,0.7875116495806151,0.02218080149114631,0.10456663560111835,0.06150978564771668,0.04100652376514446,29938,Glenview,0,0,6,1,0,0,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.901,118542,FALSE,TRUE,TRUE
377000,203,16,16100,256970,43170,NA,T,7850,62,NA,3,1,6,4,3,3,1,5,1,0,3,2,1,NA,NA,2,2,3,3,2,2,0,1604,2,1,1,NA,NA,NA,MOUNT PROSPECT,60056,6380,0.8775862068965518,0.01442006269592476,0.03918495297805643,0.02288401253918495,0.08746081504702194,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,10.892,102379,FALSE,TRUE,TRUE
155000,203,18,18020,120270,18150,NA,W,6600,48,NA,1,1,5,3,4,3,1,5,1,0,3,1,0,2,NA,2,2,1,1,1,2,0,1082,2,1,1,NA,NA,NA,STREAMWOOD,60107,3206,0.3855271366188397,0.07236431690580163,0.06768558951965066,0.45321272613849034,0.04242046163443543,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,12.818,87742,FALSE,TRUE,TRUE
182000,203,72,72212,94150,23980,NA,W,3690,53,NA,2,1,6,3,1,1,1,5,1,0,3,1,1,NA,NA,2,2,3,2,2,2,0,1207,2,1,1,NA,NA,NA,CHICAGO,60620,6994,0.03002573634543895,0.8311409779811266,0.00943665999428081,0.0550471832999714,0.14869888475836432,14000,Chicago,0,0,1,0,0,0,CARROLL,BOGAN HS,6.398992021276595,66886,FALSE,TRUE,TRUE
480000,278,38,38040,329820,55000,NA,W,10000,50,NA,3,1,8,4,3,1,1,5,1,0,3,2,1,1,2,2,2,3,3,2,2,0,2541,2,1,2,NA,NA,NA,ARLINGTON HEIGHTS,60004,6430,0.8926905132192846,0.0104199066874028,0.05925349922239502,0.02939346811819595,0.01648522550544323,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DIST 23 PROSPECT HEIGHTS,ARLINGTON HTS TWNSHP H S 214,9.725,58212,FALSE,TRUE,TRUE
149575,202,72,72030,92130,37950,NA,O,4465,61,NA,1,1,4,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,887,2,1,1,NA,NA,NA,CHICAGO,60632,4819,0.08673998754928408,0,0.06640381821954762,0.8468561942311683,0,14000,Chicago,0,0,1,0,0,0,SANDOVAL,SOLORIO HS,6.448348513011153,56339,FALSE,FALSE,TRUE
239000,203,35,35085,121080,34650,NA,W,7700,44,NA,1,1,6,3,4,3,1,5,1,0,3,2,0,2,2,2,2,3,1,1,2,0,1206,2,1,1,NA,NA,NA,ELK GROVE VILLAGE,60007,7151,0.733463851209621,0.0146832610823661,0.15102782827576564,0.08152705915256607,0.03859600055936232,23256,Elk Grove Village,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,11.222,104968,FALSE,TRUE,TRUE
74244,203,70,70220,87870,29520,NA,O,3690,61,NA,2,1,5,3,1,1,1,5,2,0,2,1,0,NA,NA,2,2,7,NA,NA,NA,0,1214,2,1,1,3,NA,NA,CHICAGO,60628,3689,2.710761724044456e-4,0.97804283003524,0,0.01951748441312009,0.00433721875847113,14000,Chicago,0,0,1,0,0,0,CULLEN,CORLISS HS,7.282,38693,FALSE,FALSE,TRUE
150000,295,38,38081,104280,30600,NA,W,2550,53,NA,2,1,5,3,1,3,1,5,2,0,3,1,0,2,NA,2,2,7,NA,NA,NA,0,1169,2,1,2,NA,NA,NA,MOUNT PROSPECT,60056,7037,0.5918715361659799,0.00497371038794941,0.17677987778883048,0.2181327270143527,0.0113684808867415,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  26,ARLINGTON HTS TWNSHP H S 214,11.742,90106,FALSE,FALSE,TRUE
35000,211,77,77102,166170,45000,NA,W,4500,99,2,2,2,10,4,1,3,1,5,2,1,3,2,0,2,2,2,2,3,2,2,2,0,2638,2,2,2,NA,NA,1,CHICAGO,60624,1145,0.02096069868995633,0.9790393013100436,0,0,0,14000,Chicago,0,0,1,0,0,0,TILTON,MARSHALL HS,6.396,19697,FALSE,TRUE,TRUE
262500,203,71,71361,270390,50620,NA,T,3750,63,NA,2,1,5,3,1,3,2,5,2,0,1,1,0,NA,NA,2,2,2,1,2,2,0,1069,2,1,1,3,NA,NA,CHICAGO,60631,3508,0.7699543899657925,0.00826681870011402,0.0476054732041049,0.12827822120866592,0.09179019384264538,14000,Chicago,0,0,1,0,0,0,EBINGER,TAFT HS,7.261831325301205,95990,FALSE,TRUE,TRUE
267500,202,71,71041,203380,65470,NA,O,4092,63,NA,2,1,5,3,1,1,1,5,1,0,1,1,0,NA,NA,2,2,3,1,2,2,0,960,2,1,1,3,NA,NA,CHICAGO,60659,7952,0.2755281690140845,0.1397132796780684,0.33853118712273644,0.15995975855130784,0.1658702213279678,14000,Chicago,0,0,3,1,0,1,CLINTON,MATHER HS,7.145,48067,FALSE,TRUE,TRUE
950000,209,28,28012,1626280,138800,NA,T,50474,19,NA,3,4,12,6,1,1,1,5,1,4,2,5,0,2,2,2,2,8,2,1,1,0,11242,2,1,2,3,NA,NA,ORLAND PARK,0-0,7005,0.7143468950749464,0.02469664525339043,0.15517487508922198,0.08408279800142755,0.03611705924339757,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.628,95668,TRUE,TRUE,TRUE
230000,203,20,20060,173720,37500,NA,W,7500,64,NA,2,1,6,4,1,1,2,5,2,2,3,1,1,2,2,2,2,3,2,1,2,0,1616,2,1,1,NA,NA,NA,FRANKLIN PARK,60131,4327,0.46313843309452274,0.00161774901779523,0.05569678761266467,0.46568061012248674,0.02218627224404899,27702,Franklin Park,0,1,6,1,0,0,SCHOOL DISTRICT  83,COMMUNITY HIGH SCHOOL  212,13.071,62014,FALSE,TRUE,TRUE
153000,205,34,34010,178490,54000,NA,W,6750,69,NA,2,1,6,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1210,2,1,2,NA,NA,NA,NORTH RIVERSIDE,60546,5025,0.6153233830845771,0.0308457711442786,0.00656716417910447,0.3227860696517413,0.04895522388059702,54144,North Riverside,0,0,1,0,0,0,SCHOOL DISTRICT 94,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,9.214,63383,FALSE,TRUE,TRUE
309000,205,39,39080,148160,19210,NA,W,4270,82,NA,1,1,8,4,1,3,2,5,1,0,3,2,0,NA,NA,2,2,3,2,2,2,0,1696,2,1,2,NA,NA,NA,EVERGREEN PARK,60805,5195,0.670259865255053,0.17035611164581327,0.02771896053897979,0.10914340712223292,0.02483156881616939,24634,Evergreen Park,0,0,1,0,0,0,SCHOOL DISTRICT  124,COMMUNITY HIGH SCHOOL  231,14.205,71393,FALSE,TRUE,TRUE
295000,211,71,71171,284330,53620,NA,T,4125,93,2,2,1,10,4,1,3,2,5,2,0,3,2,0,NA,NA,2,2,1,1,1,1,0,2268,2,2,2,NA,NA,1,CHICAGO,60641,2714,0.29255711127487105,0.01658069270449521,0.0501105379513633,0.6378039793662491,0.00589535740604274,14000,Chicago,0,0,1,0,0,0,FALCONER,FOREMAN HS,6.813,62734,FALSE,TRUE,TRUE
25000,211,14,14040,202730,14580,NA,O,4862,53,3,2,1,14,8,1,2,2,5,2,0,3,3,0,2,NA,2,2,7,NA,NA,NA,0,3360,2,2,2,NA,NA,NA,RIVERDALE,60827,1674,0.03166069295101553,0.930704898446834,0,0.01314217443249701,0.04898446833930705,64278,Riverdale,0,0,1,0,0,0,SCHOOL DISTRICT #133,THORNTON TOWNSHIP HIGH SCHOOL  205,27.296,30222,FALSE,FALSE,TRUE
641942,205,71,71180,165530,57520,AV,W,4425,123,NA,1,1,6,3,1,1,1,2,1,0,3,3,2,2,2,2,2,7,NA,NA,NA,0,2102,2,1,2,NA,NA,NA,CHICAGO,60647,968,0.21694214876033055,0.04132231404958678,0,0.737603305785124,0.00826446280991735,14000,Chicago,0,0,1,0,0,0,MCAULIFFE,NORTH-GRAND HS,6.867,42039,FALSE,FALSE,TRUE
146000,204,32,32255,133520,64940,AV,W,15280,58,NA,2,1,7,4,4,3,1,5,1,1,1,1,1,2,NA,2,2,7,NA,NA,NA,0,1856,2,1,1,3,NA,NA,FLOSSMOOR,60422,6246,0.4546910022414345,0.48158821645853345,0.00624399615754082,0.04274735830931796,0.02705731668267691,26571,Flossmoor,0,0,6,1,0,1,SCHOOL DISTRICT 161,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,17.187,106079,FALSE,FALSE,TRUE
650000,204,29,29080,491630,47770,NA,O,14700,2,NA,1,1,7,3,3,3,1,NA,1,0,3,2,1,2,2,2,2,4,1,1,2,0,2152,2,1,1,NA,NA,NA,PALATINE,60067,6130,0.7768352365415987,0.00505709624796084,0.11745513866231648,0.06492659053833605,0.06737357259380097,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,10.099880418535127,90685,FALSE,TRUE,TRUE
280000,204,38,38081,239700,74250,NA,T,29700,76,NA,3,1,9,5,4,3,1,5,1,2,2,2,0,2,2,2,2,3,1,1,2,539,2202,2,1,5,1,NA,1,PROSPECT HEIGHTS,60070,1354,0.845642540620384,0.02141802067946824,0.0672082717872969,0.05760709010339734,0.01624815361890694,62016,Prospect Heights,0,0,5,1,0,0,SCHOOL DIST 23 PROSPECT HEIGHTS,ARLINGTON HTS TWNSHP H S 214,11.407,112813,FALSE,TRUE,TRUE
76500,203,72,72200,119900,29390,NA,O,4199,60,NA,2,1,5,3,1,3,2,5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,1278,2,1,1,NA,NA,1,CHICAGO,60652,6994,0.03002573634543895,0.8311409779811266,0.00943665999428081,0.0550471832999714,0.14869888475836432,14000,Chicago,0,0,1,0,0,1,CARROLL,BOGAN HS,6.876,66886,FALSE,TRUE,TRUE
229000,203,11,11070,110920,29760,NA,W,3720,90,NA,2,1,9,4,1,1,1,5,1,0,2,2,0,2,2,2,2,3,1,2,2,0,1438,2,1,5,1,NA,NA,BERWYN,60402,8292,0.2575976845151954,0.01193921852387843,0.00410033767486734,0.7130969609261939,0.02653159671972986,05573,Berwyn,0,0,1,0,0,0,SCHOOL DISTRICT  100,BERWYN CICERO STICKNEY HIGH SCHOOL 201,15.044,62167,FALSE,TRUE,TRUE
180009,203,70,70120,91030,43520,NA,O,4836,91,NA,2,1,5,3,1,3,2,5,2,0,3,1,0,NA,NA,2,2,3,2,2,2,0,1276,2,1,1,NA,NA,NA,CHICAGO,60619,2547,7.852375343541421e-4,0.9874361994503336,0,0,0.01884570082449941,14000,Chicago,0,0,1,0,0,0,PIRIE,HARLAN HS,6.786,30714,FALSE,TRUE,TRUE
500000,205,71,71150,187460,41400,NA,W,3312,66,NA,1,1,8,4,3,1,1,5,1,0,3,2,0,2,2,2,2,3,1,2,2,0,2159,2,1,2,NA,NA,NA,CHICAGO,60634,4246,0.4573716439001413,0.02001884126236457,0.08313707018370231,0.4225153085256712,0.02119642016015073,14000,Chicago,0,0,1,0,0,0,"GRAY, W",SCHURZ HS,6.786,67500,FALSE,TRUE,TRUE
275000,203,28,28036,206900,52700,NA,W,11712,41,NA,2,1,6,3,3,3,1,5,1,1,3,2,0,NA,NA,2,2,3,2,1,2,0,1791,2,1,1,NA,NA,NA,ORLAND PARK,60462,6677,0.8601168189306575,0.02531076830912086,0.00748839299086416,0.1007937696570316,0.01258050022465179,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT C C  146,CONSOLIDATED HIGH SCHOOL  230,10.957,73825,FALSE,TRUE,TRUE
500000,278,29,29013,421870,37370,NA,W,16610,37,NA,3,1,10,5,1,1,1,5,1,1,3,2,1,2,2,2,2,3,2,1,2,0,2874,2,1,2,NA,NA,1,BARRINGTON,60010,7375,0.6627796610169492,0.02725423728813559,0.11877966101694916,0.15213559322033898,0.07471186440677965,03844,Barrington,0,0,1,0,0,0,COMMUNITY UNIT SCHOOL DISTRICT 220,COMMUNITY UNIT SCHOOL DISTRICT 220,7.17,67773,FALSE,TRUE,TRUE
308000,234,16,16100,256900,52810,NA,W,8125,64,NA,3,1,6,3,3,1,1,5,1,0,2,1,0,NA,NA,2,2,1,3,1,2,0,1280,2,1,4,3,NA,NA,MOUNT PROSPECT,60056,4832,0.8950745033112583,0,0.00496688741721854,0.0933360927152318,0.01324503311258278,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,10.51,102135,FALSE,TRUE,TRUE
336000,295,76,76041,299240,52120,NA,W,2085,9,NA,2,2,6,4,3,3,1,5,1,0,3,2,1,2,2,2,2,3,2,1,2,0,2354,2,1,3,NA,NA,NA,CHICAGO,60653,1610,0,0.991304347826087,0,0,0.00869565217391304,14000,Chicago,0,0,1,0,0,0,DOOLITTLE,PHILLIPS HS,6.867,29972,FALSE,TRUE,TRUE
